COURSECODE,REVISIONCODE,SECTION,STUDYCODE,STUDENTCODE,CLASSCHECK,
EDU201,67,1,C,681113612,"P,P,P,P,A,P,P,P,P,P,P,P,P,P,P,,,",
SOC112,67,1,C,681113612,"S,P,S,P,P,,P,P,,,P,P,P,P,P,P,,",
PHE156,67,23,C,681113620,"P,P,P,P,P,P,P,A,,,P,,A,P,P,A,,,",
SOC001,67,27,C,681113620,"P,P,P,P,P,P,P,P,P,P,,P,P,P,P,,,",
COM101,1,21,C,681113654,"P,S,P,S,P,P,S,P,,,P,P,P,S,P,P,,",
COM101,1,21,L,681113654,"P,S,P,S,,P,S,P,,,,,,S,,P,,",
DCM102,1,21,C,681113654,"P,P,S,P,P,P,P,P,P,S,P,,,,,,,,",
DCM201,1,21,C,681113654,"A,A,P,P,A,,P,P,,,L,P,P,P,,,,",
DCM202,1,21,C,681113654,"A,A,P,,A,P,P,,,,P,P,P,P,P,,,",
SOC001,2,20,C,681113654,",P,P,P,A,P,,,,,,,,,,,,",
PAD104,1,20,C,681113662,",,,,,,,,,,,,,,,,,",
PAD105,1,20,C,681113662,"P,P,A,,,,,P,,P,S,S,,,,,,",
PAD261,1,20,C,681113662,"P,P,P,,P,P,,P,,,P,A,,,P,,,,",
PHE156,1,20,C,681113662,",,,,,,,,,,,,,,,,,",
SOC001,1,21,C,681113662,",,P,P,,,,,,,,,,,,,,",
AVB151,1,20,C,681113670,"P,S,P,P,P,P,P,P,,,S,,,,,,,",
ENG102,2,24,C,681113670,"P,,P,P,P,P,S,P,P,,P,P,,,P,,,,",
COM101,67,1,C,681113688,",,,,,,,,,,,P,P,,P,P,,",
COM101,67,1,L,681113688,",,,,,,,,,,,P,P,,P,P,,",
ECE232,67,1,C,681113688,"P,P,P,P,,,,,,,,,,,,,,,",
ECE339,67,1,C,681113688,",,P,,,,,,,,,,,,,,,",
EDU201,67,1,C,681113688,"P,P,P,P,P,S,S,P,P,P,P,P,P,P,P,,,",
SOC112,67,1,C,681113688,"P,P,P,P,P,,S,P,,,P,P,P,P,P,S,,",
COM101,67,1,C,681113701,",,,,,,,,,,,A,P,,P,P,,",
COM101,67,1,L,681113701,",,,,,,,,,,,A,P,,P,P,,",
ECE232,67,1,C,681113701,"P,P,P,P,,,,,,,,,,,,,,,",
ECE339,67,1,C,681113701,",,P,,,,,,,,,,,,,,,",
EDU201,67,1,C,681113701,"P,P,P,P,P,P,P,S,P,P,P,P,P,S,P,,,",
SOC112,67,1,C,681113701,"P,P,P,P,P,,P,P,,,P,P,P,P,P,S,,",
HOS361,67,365,C,681113735,"P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",
HOS367,67,65,C,681113735,"P,A,P,P,A,P,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",
LIB102,67,65,C,681113735,",,,,,,,,,,,,,,,,P,,A,,A,,P,,,,,,,,,,,,,,,,,,,,,,,,,,",
PHE156,67,66,C,681113735,",,,,,,,,",
COM101,1,3,C,681113743,"A,P,P,P,P,P,,,,,,,,,,,,",
COM101,1,3,L,681113743,"A,P,P,P,P,P,,,,,,,,,,,,",
DIMA106,1,1,C,681113743,"P,P,P,P,P,P,P,P,P,P,P,P,,,,,,",
DIMA106,1,1,L,681113743,",,,,,,,,,,,,,,,,,",
ENG102,1,3,C,681113743,"P,P,P,P,A,P,P,P,,,P,P,P,P,,P,,",
SOC001,2,4,C,681113743,",,,,,,,,,,,,,,,,,",
COM101,1,20,C,681113777,"P,P,P,S,P,P,P,S,,,S,P,S,P,P,,,",
COM101,1,20,L,681113777,"P,P,P,S,,P,P,S,,,,S,,,,,,",
DCM102,1,20,C,681113777,"S,S,S,S,P,P,P,P,S,P,P,,,,,,,",
DCM201,1,20,C,681113777,"A,P,P,A,P,P,P,A,P,,S,L,L,A,P,,,,",
DCM202,1,20,C,681113777,"A,P,A,,P,A,P,L,,,P,P,A,P,P,P,,",
ENG102,1,20,C,681113777,",,,,,,,,,,,,,,,,,,",
SOC001,2,20,C,681113777,",P,A,P,P,A,,,,,,,,,,,,",
ACC221,2,20,C,681113785,",,,,,,,,,,,,,,,,,",
ENG102,1,23,C,681113785,"P,S,P,P,P,P,S,P,,,L,P,P,P,,,,",
MAT101,1,20,C,681113785,"P,L,L,S,,,,,,,,,,,,,,,",
PHE156,1,21,C,681113785,"A,P,P,P,P,A,P,P,,,A,,P,A,P,P,,",
SCI102,1,21,C,681113785,"S,L,,,,,,,,,,,,,,,,",
SOC001,2,23,C,681113785,",P,,,P,P,,,,,,,,,,,,",
ECO202,1,30,C,681113793,"P,,,,,,,,,,,,,,,,,",
AVB151,1,20,C,681113824,"P,P,P,P,P,P,P,P,,,P,,,,,,,",
ENG102,2,24,C,681113824,"P,,P,P,P,P,P,P,P,,P,P,,,P,,,,",
COM101,67,1,C,681113832,",,,,,,,,,,,P,P,,P,P,,",
COM101,67,1,L,681113832,",,,,,,,,,,,P,P,,P,P,,",
ECE232,67,1,C,681113832,"P,P,P,P,,,,,,,,,,,,,,,",
ECE339,67,1,C,681113832,",,P,,,,,,,,,,,,,,,",
EDU201,67,1,C,681113832,"P,P,P,P,P,P,S,P,P,P,P,P,P,P,P,,,",
SOC112,67,1,C,681113832,"P,S,P,P,P,,P,P,,,P,P,P,P,P,P,,",
HSC121,1,1,C,681113840,",,,,,,,,,,,,,,,,,",
HSC123,1,1,C,681113840,"A,P,P,P,P,P,P,P,,P,P,P,P,P,P,,,,",
HSC223,1,1,C,681113840,"P,P,P,P,P,P,P,P,P,,P,P,P,P,,,,",
HSC224,1,1,C,681113840,",,,,,,,,,,,,,,,,,",
HSC283,1,1,C,681113840,"P,P,P,P,,,,,,,,,,,,,,",
SOC116,1,1,C,681113840,"P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,,",
BUS202,68,20,C,681113866,"P,L,L,P,P,P,P,P,,P,P,,,,P,P,,",
LSC111,68,20,C,681113866,",,,,,,,,,,,,,,,,,",
LSC112,68,20,C,681113866,"P,P,,P,,P,A,P,,,A,P,P,P,,P,,",
PHE156,67,22,C,681113866,"P,P,P,P,P,P,P,P,,,P,,P,P,P,A,,,",
HCM213,67,20,C,681113882,"A,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,,",
PHE156,67,23,C,681113882,"P,P,P,P,A,P,P,P,,,P,,P,P,P,P,,,",
SOC001,67,27,C,681113882,"P,P,P,P,P,P,P,P,P,P,,P,P,,,,,",
HSC121,1,1,C,681113913,",,,,,,,,,,,,,,,,,",
HSC123,1,1,C,681113913,"P,P,P,P,P,P,P,P,,P,P,P,P,P,P,,,,",
HSC223,1,1,C,681113913,"P,P,P,P,P,P,P,P,P,,P,P,P,P,,,,",
HSC224,1,1,C,681113913,",,,,,,,,,,,,,,,,,",
HSC283,1,1,C,681113913,"P,P,P,P,,,,,,,,,,,,,,",
SOC116,1,1,C,681113913,"P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,,",
COM101,1,21,C,681113921,"P,S,P,S,S,S,P,P,,,P,S,P,S,P,P,,",
COM101,1,21,L,681113921,"P,S,P,S,,S,P,P,,,,,,S,,P,,",
DCM102,1,21,C,681113921,"P,P,S,P,P,P,P,P,P,P,P,,,,,,,,",
DCM201,1,21,C,681113921,"A,A,P,P,A,,P,P,,,A,P,P,P,,,,",
DCM202,1,21,C,681113921,"A,A,P,,A,P,P,,,,A,P,A,P,P,,,",
SOC001,2,20,C,681113921,",P,P,P,A,P,,,,,,,,,,,,",
HSC121,1,1,C,681113939,",,,,,,,,,,,,,,,,,",
HSC123,1,1,C,681113939,"P,P,P,P,P,P,P,P,,P,P,P,P,P,P,,,,",
HSC223,1,1,C,681113939,"A,P,P,P,A,A,P,P,P,,P,P,P,S,,,,",
HSC224,1,1,C,681113939,",,,,,,,,,,,,,,,,,",
HSC283,1,1,C,681113939,"A,P,P,P,,,,,,,,,,,,,,",
SOC116,1,1,C,681113939,"P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,,",
HOS361,67,365,C,681113947,"A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",
HOS367,67,65,C,681113947,"A,P,A,P,A,P,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",
LIB102,67,65,C,681113947,",,,,,,,,,,,,,,,,A,,A,,S,,P,,,,,,,,,,,,,,,,,,,,,,,,,,",
PHE156,67,66,C,681113947,",,,,,,,,",
COM101,1,20,C,681113963,"S,P,P,S,P,S,S,S,,,S,S,S,S,P,,,",
COM101,1,20,L,681113963,"S,P,P,S,,S,S,S,,,,S,,,,,,",
DCM102,1,20,C,681113963,"P,P,P,P,P,S,P,P,P,P,P,,,,,,,",
DCM201,1,20,C,681113963,"A,A,P,P,P,A,P,S,A,,L,L,A,A,A,,,,",
DCM202,1,20,C,681113963,"P,L,A,,A,L,L,L,,,A,A,A,P,L,P,,",
ENG102,1,20,C,681113963,",,,,,,,,,,,,,,,,,,",
SOC001,2,20,C,681113963,",P,A,P,A,P,,,,,,,,,,,,",
HSC121,1,1,C,681113971,",,,,,,,,,,,,,,,,,",
HSC123,1,1,C,681113971,"P,P,P,P,P,P,P,P,,P,P,P,P,P,P,,,,",
HSC223,1,1,C,681113971,"A,P,P,P,P,P,P,P,P,,A,P,P,P,,,,",
HSC224,1,1,C,681113971,",,,,,,,,,,,,,,,,,",
HSC283,1,1,C,681113971,"P,P,P,P,,,,,,,,,,,,,,",
SOC116,1,1,C,681113971,"P,P,P,P,P,P,P,P,P,S,P,P,P,P,P,,,",
PAD104,1,20,C,681113997,",,,,,,,,,,,,,,,,,",
PAD105,1,20,C,681113997,"P,P,P,,,,P,P,,P,S,P,,,P,,,",
PAD261,1,20,C,681113997,"P,A,P,,P,P,,P,,,P,P,,,,,,,",
PHE156,1,20,C,681113997,",,,,,,,,,,,,,,,,,",
SOC001,1,21,C,681113997,",,P,P,,,,,,,,,,,,,,",
PHE156,67,22,C,681114008,"P,P,P,P,P,A,P,P,,,P,,P,A,P,P,,,",
SOC115,67,20,C,681114008,"P,,P,,P,,P,P,,,,P,,P,,,,",
HSC121,1,1,C,681114024,",,,,,,,,,,,,,,,,,",
HSC123,1,1,C,681114024,"P,P,P,P,P,P,P,P,,P,P,P,P,P,P,,,,",
HSC223,1,1,C,681114024,"P,P,P,A,P,P,P,P,A,,P,P,P,P,,,,",
HSC224,1,1,C,681114024,",,,,,,,,,,,,,,,,,",
HSC283,1,1,C,681114024,"P,P,P,P,,,,,,,,,,,,,,",
SOC116,1,1,C,681114024,"P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,,",
HSC121,1,1,C,681114032,",,,,,,,,,,,,,,,,,",
HSC123,1,1,C,681114032,"P,P,P,P,P,P,P,P,,P,P,P,P,P,P,,,,",
HSC223,1,1,C,681114032,"P,P,P,P,P,P,P,P,P,,P,P,P,P,,,,",
HSC224,1,1,C,681114032,",,,,,,,,,,,,,,,,,",
HSC283,1,1,C,681114032,"P,P,P,P,,,,,,,,,,,,,,",
SOC116,1,1,C,681114032,"P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,,",
HSC121,1,1,C,681114058,",,,,,,,,,,,,,,,,,",
HSC123,1,1,C,681114058,"P,P,P,P,P,P,P,P,,P,P,P,P,P,P,,,,",
HSC223,1,1,C,681114058,"S,P,P,P,P,P,P,P,A,,P,P,P,P,,,,",
HSC224,1,1,C,681114058,",,,,,,,,,,,,,,,,,",
HSC283,1,1,C,681114058,"P,P,P,P,,,,,,,,,,,,,,",
SOC116,1,1,C,681114058,"P,P,A,L,P,S,L,P,P,L,P,L,L,P,P,,,",
HSC121,1,1,C,681114066,",,,,,,,,,,,,,,,,,",
HSC123,1,1,C,681114066,"P,P,P,P,P,P,P,P,,P,A,P,P,A,P,,,,",
HSC223,1,1,C,681114066,"P,A,P,P,P,P,P,P,P,,A,P,P,P,,,,",
HSC224,1,1,C,681114066,",,,,,,,,,,,,,,,,,",
HSC283,1,1,C,681114066,"P,P,P,P,,,,,,,,,,,,,,",
SOC116,1,1,C,681114066,"P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,,",
AVB151,1,20,C,681114074,"P,P,P,P,P,P,P,P,,,P,,,,,,,",
ENG102,2,24,C,681114074,"A,,P,P,P,P,S,P,S,,S,S,,,P,,,,",
ENG311,1,30,C,681114090,",,,,,,,,,,,,,,,,,,,,,,,",
HSC121,1,1,C,681114113,",,,,,,,,,,,,,,,,,",
HSC123,1,1,C,681114113,"P,P,P,P,P,P,P,P,,P,P,P,P,P,P,,,,",
HSC223,1,1,C,681114113,"P,P,P,P,P,P,P,P,P,,P,P,P,P,,,,",
HSC224,1,1,C,681114113,",,,,,,,,,,,,,,,,,",
HSC283,1,1,C,681114113,"P,P,P,P,,,,,,,,,,,,,,",
SOC116,1,1,C,681114113,"P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,,",
HSC121,1,1,C,681114121,",,,,,,,,,,,,,,,,,",
HSC123,1,1,C,681114121,"P,P,P,P,P,P,P,P,,P,P,P,P,P,P,,,,",
HSC223,1,1,C,681114121,"P,P,P,P,P,P,P,P,P,,P,P,P,P,,,,",
HSC224,1,1,C,681114121,",,,,,,,,,,,,,,,,,",
HSC283,1,1,C,681114121,"P,P,P,P,,,,,,,,,,,,,,",
SOC116,1,1,C,681114121,"P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,,",
HSC121,1,1,C,681114139,",,,,,,,,,,,,,,,,,",
HSC123,1,1,C,681114139,"P,P,P,P,P,P,P,P,,P,P,P,A,P,P,,,,",
HSC223,1,1,C,681114139,"P,P,P,A,P,P,P,P,P,,P,P,A,P,,,,",
HSC224,1,1,C,681114139,",,,,,,,,,,,,,,,,,",
HSC283,1,1,C,681114139,"P,P,P,P,,,,,,,,,,,,,,",
SOC116,1,1,C,681114139,"P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,,",
AVB151,1,20,C,681114147,"P,P,P,P,P,P,P,P,,,P,,,,,,,",
ENG102,2,24,C,681114147,"P,,P,P,P,P,P,P,P,,P,P,,,P,,,,",
PHE156,67,23,C,681114155,"P,P,P,P,P,A,P,P,,,P,,P,P,A,P,,,",
SOC001,67,27,C,681114155,"P,P,P,P,A,P,P,P,P,P,,P,P,P,P,,,",
HSC121,1,1,C,681114163,",,,,,,,,,,,,,,,,,",
HSC123,1,1,C,681114163,"P,P,P,P,P,P,P,P,,P,P,P,P,P,P,,,,",
HSC223,1,1,C,681114163,"P,P,P,P,P,P,P,P,A,,P,P,P,P,,,,",
HSC224,1,1,C,681114163,",,,,,,,,,,,,,,,,,",
HSC283,1,1,C,681114163,"P,P,P,P,,,,,,,,,,,,,,",
SOC116,1,1,C,681114163,"P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,,,",
LAW360,2,65,C,681114189,",,,,,,,,,,,,,,,,,,P,,,,,,P,,,,,,,,,,,,,,,,,,,,,,,,",
PAD451,1,20,C,681114189,",,,,,,,,,,,,,,,,,",
COM101,1,21,C,681114197,"P,P,P,S,P,P,P,P,,,S,S,P,P,P,P,,",
COM101,1,21,L,681114197,"P,P,P,S,,P,P,P,,,,,,P,,P,,",
DCM102,1,21,C,681114197,"P,P,S,P,P,P,P,P,P,P,P,,,,,,,,",
DCM201,1,21,C,681114197,"A,L,P,P,P,,P,P,,,A,A,P,P,,,,",
DCM202,1,21,C,681114197,"A,P,P,,L,P,P,,,,L,P,P,P,P,,,",
SOC001,2,20,C,681114197,",P,A,P,P,P,,,,,,,,,,,,",
COM101,1,20,C,681114202,"S,P,P,P,P,P,P,S,,,P,P,S,S,P,,,",
COM101,1,20,L,681114202,"S,P,P,P,,P,P,S,,,,S,,,,,,",
DCM102,1,20,C,681114202,"S,P,P,P,P,P,P,P,S,P,P,,,,,,,",
DCM201,1,20,C,681114202,"A,P,A,A,P,P,P,P,P,,L,L,L,P,P,,,,",
DCM202,1,20,C,681114202,"A,A,A,,L,L,P,P,,,L,P,A,P,L,P,,",
ENG102,1,20,C,681114202,",,,,,,,,,,,,,,,,,,",
SOC001,2,20,C,681114202,",A,P,P,A,P,,,,,,,,,,,,",
HSC121,1,1,C,681114210,",,,,,,,,,,,,,,,,,",
HSC123,1,1,C,681114210,"P,P,P,P,P,P,P,P,,P,P,P,P,P,P,,,,",
HSC223,1,1,C,681114210,"P,P,P,P,P,P,P,P,P,,P,P,P,P,,,,",
HSC224,1,1,C,681114210,",,,,,,,,,,,,,,,,,",
HSC283,1,1,C,681114210,"P,P,A,P,,,,,,,,,,,,,,",
SOC116,1,1,C,681114210,"P,P,P,P,P,P,L,P,P,P,P,P,P,P,P,,,",
ENG102,1,20,C,681114228,",,,,,,,,,,,,,,,,,,",
LAW104,1,20,C,681114228,"P,P,S,P,P,P,P,P,P,P,P,P,,,,,,",
LAW231,2,20,C,681114228,"P,P,S,P,P,P,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",
LAW232,2,20,C,681114228,"S,P,S,P,P,P,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",
PHE156,1,21,C,681114228,"A,P,P,P,P,P,P,P,,,P,,P,P,P,P,,",
SOC001,1,22,C,681114228,"P,P,P,P,P,P,P,P,P,P,P,P,P,,,,,",
ECO201,1,365,C,681114252,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",
DBT201,1,65,C,681114252,"S,,S,,S,,P,,P,,,,P,,L,,",
DBT201,1,65,L,681114252,",,,,,,,,",
HSC121,1,1,C,681114260,",,,,,,,,,,,,,,,,,",
HSC123,1,1,C,681114260,"P,P,P,P,P,P,P,P,,P,P,P,P,P,P,,,,",
HSC223,1,1,C,681114260,"P,P,P,P,P,P,A,P,P,,P,P,P,P,,,,",
HSC224,1,1,C,681114260,",,,,,,,,,,,,,,,,,",
HSC283,1,1,C,681114260,"P,P,P,P,,,,,,,,,,,,,,",
SOC116,1,1,C,681114260,"P,P,P,P,P,P,P,P,P,P,P,P,P,P,S,,,",
HCM213,67,20,C,681114278,"P,P,P,P,P,P,P,P,P,P,P,P,P,P,A,,,",
PHE156,67,23,C,681114278,"P,P,P,P,P,P,P,P,,,P,,P,P,P,P,,,",
SOC001,67,27,C,681114278,"P,P,P,P,P,P,P,P,P,P,,P,P,,,,,",
COM101,67,2,C,681114286,",,,,,,,,,,,,,,,,,",
COM101,67,2,L,681114286,",,,,,,,,,,,,,,,,,",
EDU191,67,1,C,681114286,"P,,,,,,,,,,,,,,,,,,",
ENG102,1,2,C,681114286,"P,L,,L,L,L,L,L,,,,,,L,,L,,",
PES131,67,2,C,681114286,",,,,,,,,,,,,,,,,,,",
PES154,67,1,C,681114286,",,,,,,,,,,,,,,,,,",
PES224,67,1,C,681114286,"L,L,P,P,P,L,P,P,P,P,P,P,P,P,,,,",
PHE161,67,1,C,681114286,"P,P,P,P,P,P,P,P,,,,,,P,,,,",
SOC001,67,2,C,681114286,",,,,,,,,,,,,,,,,,",
DBT201,1,356,C,681114294,",,P,,,,,,,,,,,,",
DBT201,1,356,L,681114294,",,,,,,,",
DMK452,1,55,C,681114294,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",
LAW202,1,55,C,681114294,"S,P,P,P,P,P,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",
COM101,1,3,C,681114309,"P,P,,P,P,P,,,,,,,,,,,,",
COM101,1,3,L,681114309,"P,P,,P,P,P,,,,,,,,,,,,",
DIMA106,1,1,C,681114309,"A,P,P,P,P,P,P,P,P,P,P,P,,,,,,",
DIMA106,1,1,L,681114309,",,,,,,,,,,,,,,,,,",
ENG102,1,3,C,681114309,"P,P,P,P,P,,P,P,,,P,P,S,P,,P,,",
SOC001,2,4,C,681114309,",,,,,,,,,,,,,,,,,",
COM101,1,3,C,681114317,"P,P,P,P,P,P,,,,,,,,,,,,",
COM101,1,3,L,681114317,"P,P,P,P,P,P,,,,,,,,,,,,",
DIMA106,1,1,C,681114317,"P,P,P,P,P,P,P,P,P,P,P,P,,,,,,",
DIMA106,1,1,L,681114317,",,,,,,,,,,,,,,,,,",
ENG102,1,3,C,681114317,"P,A,P,P,P,P,P,P,,,P,A,P,P,,P,,",
SOC001,2,4,C,681114317,",,,,,,,,,,,,,,,,,",
ECO202,1,30,C,681114325,",P,,,,,,,,,,,,,,,,,,,,,,",
ENG311,1,30,C,681114325,",,,,,,,,,,,,,,,,,,,,,,,",
PHE130,67,1,C,681114341,"P,P,P,P,P,P,P,P,,P,P,P,P,P,,,,",
SOC114,67,1,C,681114341,",,,,,,,,,,,,,,,,,,",
PHC270,68,1,C,681114341,",,,,,,,,,,,,,,,,,",
COM101,67,2,C,681114359,",,,,,,,,,,,,,,,,,",
COM101,67,2,L,681114359,",,,,,,,,,,,,,,,,,",
EDU191,67,1,C,681114359,",,,,,,,,,,,,,,,,,,",
ENG102,1,2,C,681114359,"P,P,,A,P,L,A,L,,,,,,,,L,,",
PES131,67,2,C,681114359,",,,,,,,,,,,,,,,,,,",
PES154,67,1,C,681114359,",,,,,,,,,,,,,,,,,",
PES224,67,1,C,681114359,"A,A,P,P,P,A,A,P,S,L,L,P,P,P,,,,",
PHE161,67,1,C,681114359,"P,A,P,P,P,P,P,A,,,,,,P,,,,",
SOC001,67,2,C,681114359,",,,,,,,,,,,,,,,,,",
ACC221,2,20,C,681114367,",,,,,,,,,,,,,,,,,",
ENG102,1,23,C,681114367,"P,P,P,P,S,P,L,P,,,,P,P,P,P,P,,",
MAT101,1,20,C,681114367,"P,L,P,L,,,,,,,,,,,,,,,",
PHE156,1,21,C,681114367,"P,P,P,P,P,P,P,P,,,P,,P,P,P,P,,",
SCI102,1,21,C,681114367,"P,P,,,,,,,,,,,,,,,,",
SOC001,2,23,C,681114367,"P,P,,,P,,P,,,,,,,,,,,",
COM101,67,1,C,681114375,",,,,,,,,,,,A,P,,P,P,,",
COM101,67,1,L,681114375,",,,,,,,,,,,A,P,,P,P,,",
ECE232,67,1,C,681114375,"P,P,P,P,,,,,,,,,,,,,,,",
ECE339,67,1,C,681114375,",,P,,,,,,,,,,,,,,,",
EDU201,67,1,C,681114375,"P,P,P,A,P,P,P,P,P,P,P,P,P,P,A,,,",
SOC112,67,1,C,681114375,"P,P,P,P,P,,P,P,,,P,P,P,P,P,P,,",
COM101,1,21,C,681114391,"P,P,P,P,P,P,P,P,,,P,P,P,P,P,P,,",
COM101,1,21,L,681114391,"P,P,P,P,,P,P,P,,,,,,P,,P,,",
DCM102,1,21,C,681114391,"P,P,S,P,P,P,P,P,P,P,P,,,,,,,,",
DCM201,1,21,C,681114391,"P,L,P,P,P,,P,P,,,L,A,P,P,,,,",
DCM202,1,21,C,681114391,"P,P,P,,P,P,P,,,,P,P,P,P,P,,,",
SOC001,2,20,C,681114391,",P,P,P,P,P,,,,,,,,,,,,",
COM101,67,1,C,681114414,",,,,,,,,,,,P,P,,A,P,,",
COM101,67,1,L,681114414,",,,,,,,,,,,P,P,,A,P,,",
ECE232,67,1,C,681114414,"P,P,P,P,,,,,,,,,,,,,,,",
ECE339,67,1,C,681114414,",,P,,,,,,,,,,,,,,,",
EDU201,67,1,C,681114414,"P,P,P,P,S,P,S,P,P,P,P,P,P,P,P,,,",
SOC112,67,1,C,681114414,"P,P,P,P,P,,S,P,,,P,P,P,P,P,P,,",
COM101,1,4,C,681114422,",,,,,,,,,,,,,,,,,",
COM101,1,4,L,681114422,",,,,,,,,,,,,,,,,,",
ENG102,1,3,C,681114422,"P,A,P,P,A,P,P,A,,,A,P,S,L,,P,,",
ITD102,1,1,C,681114422,"P,P,P,P,A,L,L,P,,,L,L,P,P,P,P,,,",
ITD102,1,1,L,681114422,",,,,,,,,,,,,,,,,,,",
ITD211,1,1,C,681114422,"P,P,P,P,S,P,S,P,,,P,P,P,P,P,,,",
ITD470,1,1,C,681114422,"P,L,P,A,P,P,P,P,,,P,A,P,P,P,,,",
MAT201,1,1,C,681114422,"A,P,A,P,P,P,A,P,,,P,A,P,A,P,,,",
SOC001,2,5,C,681114422,"L,,,,P,A,,P,,,P,P,,A,P,,,",
ACC101,1,20,C,681114448,"P,P,P,P,P,P,P,P,,,P,P,P,P,P,,,",
COM101,1,22,C,681114448,"P,P,P,P,P,P,P,P,,,P,P,P,P,P,P,,",
COM101,1,22,L,681114448,",,,,,,,,,,,,,,,,,",
ENG102,1,23,C,681114448,"P,P,P,P,P,P,P,P,,,P,P,P,P,P,P,,",
MAT101,1,20,C,681114448,"P,P,L,P,,,,,,,,,,,,,,,",
MGT202,3,20,C,681114448,"P,P,P,P,P,P,P,P,,,P,P,P,P,,P,,,",
PHE156,1,21,C,681114448,"P,P,P,P,A,P,P,P,,,P,,P,P,P,P,,",
SOC001,2,25,C,681114448,",,,,,,,,,,,,,,,,,",
COM101,1,3,C,681114464,"P,S,P,S,P,P,,,,,,,,,,,,",
COM101,1,3,L,681114464,"P,S,P,S,P,P,,,,,,,,,,,,",
DIMA106,1,1,C,681114464,"P,P,S,P,P,P,P,P,P,P,P,P,,,,,,",
DIMA106,1,1,L,681114464,",,,,,,,,,,,,,,,,,",
ENG102,1,3,C,681114464,"P,P,P,A,P,P,P,P,,,P,P,P,P,,P,,",
SOC001,2,4,C,681114464,",,,,,,,,,,,,,,,,,",
BUS202,68,20,C,681114472,"P,L,P,P,P,,P,P,,A,P,P,,,P,L,,",
LSC111,68,20,C,681114472,",,,,,,,,,,,,,,,,,",
LSC112,68,20,C,681114472,"P,P,,P,S,P,A,P,,,P,P,P,P,,S,,",
PHE156,67,22,C,681114472,"P,A,P,P,P,A,P,P,,,P,,P,P,P,P,,,",
ENG102,1,20,C,681114503,",,,,,,,,,,,,,,,,,,",
LAW104,1,20,C,681114503,"P,P,S,P,P,P,P,P,P,P,P,P,,,,,,",
LAW231,2,20,C,681114503,"P,P,S,P,P,P,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",
LAW232,2,20,C,681114503,"P,P,P,P,P,P,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",
PHE156,1,21,C,681114503,"P,P,P,P,P,P,P,P,,,P,,P,P,P,P,,",
SOC001,1,22,C,681114503,"S,P,P,P,P,P,P,P,P,P,P,P,P,,,,,",
HOS354,67,30,C,681114529,",,,,,,,,,,,,,,,,,,,,,,,",
BUS323,68,50,C,681114537,",,,,,,,,,,,,,,",
ENG311,68,50,C,681114537,"P,,P,,P,,,,P,,P,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",
BUS422,68,55,C,681114537,"P,P,P,P,P,P,P,P,P,P,,,P,P,P,P,",
ACC221,2,20,C,681114545,",,,,,,,,,,,,,,,,,",
ENG102,1,23,C,681114545,"P,P,P,P,S,P,P,P,,,,,P,P,,P,,",
MAT101,1,20,C,681114545,",L,P,P,,,,,,,,,,,,,,,",
PHE156,1,21,C,681114545,"A,P,P,P,P,P,P,P,,,A,,P,P,P,A,,",
SCI102,1,21,C,681114545,"P,P,,,,,,,,,,,,,,,,",
SOC001,2,23,C,681114545,"P,P,,,P,P,,,,,,,,,,,,",
ECO202,1,30,C,681114600,",P,,,,,,,,,,,,,,,,,,,,,,",
ENG311,1,30,C,681114600,",,,,,,,,,,,,,,,,,,,,,,,",
ECO202,1,30,C,681114618,",P,,,,,,,,,P,,,,,,,,,,,,,",
ENG311,1,30,C,681114618,",,,,,,,,,,,,,,,,,,,,,,,",
HSC121,1,1,C,681114626,",,,,,,,,,,,,,,,,,",
HSC123,1,1,C,681114626,"P,P,P,P,P,P,P,P,,P,A,P,P,P,P,,,,",
HSC223,1,1,C,681114626,"P,P,P,P,P,P,P,P,P,,P,P,P,P,,,,",
